,PO NUMBER,SSCC,QUANTITY ORDERED,QUANTITY ORD UOM,QUANTITY SHIPPED,QUANTITY SHIP UOM,DOT ITEM NUMBER,CUSTOMER ITEM NUMBER,MFG NUMBER,ITEM DESCRIPTION,GTIN,NET WEIGHT,NET WEIGHT UOM,CATCH WEIGHT FLAG,EXPIRATION DATE,LOT NUMBER,PARTNER NUMBER,DOT CUSTOMER NUMBER,DOT CUSTOMER SHIPTO,LOAD NUMBER,SHIP NOTICE DATE,SHIP NOTICE TIME,SHIPPED DATE,SHIPPED TIME,DELIVERY DATE,SHIP TO NAME,SHIP TO ADDRESS,SHIP TO CITY,SHIP TO STATE,SHIP TO ZIP CODE,ISR NAME,ISR PHONE,ORDER NUMBER,ORDER SEQUENCE NUMBER,PO DATE,PALLET LIC PLATE,UA UPC NUMBER,SHIPMENT SHIPPED QTY,SHIPMENT SHIPPED UOM,SHIPMENT NET WEIGHT,SHIPMENT NET WT UOM,SHIPMENT GROSS WEIGHT,SHIPMENT GROSS WT UOM,SHIPMENT TOTAL CUBE,SHIPMENT CUBE UOM,SHIPMENT NUM PALLETS,REFERENCE NUMBER,MODE OF TRANSPORT,ORDER SHIPPED QTY,ORDER NET WEIGHT,ORDER NET WT UOM,ORDER GROSS WEIGHT,ORDER GROSS WT UOM,ORDER TOTAL CUBE,ORDER TOTAL CUBE UOM,ORDER NUM PALLETS,PALLET TIERS,PALLET BLOCKS,PALLET HEIGHT,PALLET HEIGHT UOM,QUANTITY ON PALLET,PALLET NET WEIGHT,PALLET NET WEIGHT UOM,PALLET GROSS WEIGHT,PALLET GROSS WEIGHT UOM,PALLET VOLUME,PALLET VOLUME UOM,UP UPC NUMBER,UI UPC NUMBER,HEIGHT,HEIGHT UOM,LENGTH,LENGTH UOM,WIDTH,WIDTH UOM,PACK,SIZE,PACK UOM,GROSS WEIGHT,GROSS WEIGHT UOM,CODE DATE,TOTAL CUBE,CUBE UOM,EACH FLAG,OPERATOR ORDER NUMBER,OPERATOR SEQUENCE NUMBER,STORE NAME,STORE NUMBER,STORE DUNS NUMBER,STORE ADDRESS,STORE CITY,STORE STATE,STORE ZIP CODE,EXCHANGE ORDER NUMBER,EXCHANGE SEQUENCE NUMBER,REF QUALIFIER 1,REF NUMBER 1,REF DESCRIPTION 1,REF QUALIFIER 2,REF NUMBER 2,REF DESCRIPTION 2,REF QUALIFIER 3,REF NUMBER 3,REF DESCRIPTION 3,REF QUALIFIER 4,REF NUMBER 4,REF DESCRIPTION 4,REF QUALIFIER 5,REF NUMBER 5,REF DESCRIPTION 5,DETAIL REF NUMBER
23,658856,6844763747179009,2,CA,2,CA,626770,,500120405,EPA CROI PBJ 4-6-2.65 OZ,816374020069,7.96,LB,N,20211214,PO312831-001,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,56,20210902,6844763747179009,81637402006,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,91.54,LB,129.26,LB,19.92,CF,,,7.32,IN,14.1,IN,13.6,IN,24,2.65,OZ,11.24,LB,0,1.62,CF,N,,,,,,,,,,4321137.0,58.0,,,,,,,,,,,,,,,,
24,658856,6844763747179009,5,CA,2,CA,659963,,500120507,EPA CROI SWB & VAN 4-6-2.65 OZ,816374020304,7.96,LB,N,20211201,DEC.01.2021,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,107,20210902,6844763747179009,81637402030,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,91.54,LB,129.26,LB,19.92,CF,,,7.63,IN,14.85,IN,13.31,IN,24,2.65,OZ,11.24,LB,0,1.74,CF,N,,,,,,,,,,4321137.0,110.0,,,,,,,,,,,,,,,,
25,658856,6844763747179979,1,CA,1,CA,561209,,73332,SCJ GAD AER CLLNN 12-8 OZ,10046500733328,8.28,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,89,20210902,6844763747179979,4650073332,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,1,8.28,LB,8.81,LB,0.29,CF,,,8.63,IN,8.94,IN,6.5,IN,12,8.0,OZ,8.81,LB,0,0.29,CF,N,,,,,,,,,,4321137.0,92.0,,,,,,,,,,,,,,,,
26,658856,6844763747309956,5,CA,3,CA,659963,,500120507,EPA CROI SWB & VAN 4-6-2.65 OZ,816374020304,11.94,LB,N,20211222,DEC.22.21,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,107,20210902,6844763747309956,81637402030,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,3,11.94,LB,16.86,LB,2.61,CF,,,7.63,IN,14.85,IN,13.31,IN,24,2.65,OZ,16.86,LB,0,2.61,CF,N,,,,,,,,,,4321137.0,110.0,,,,,,,,,,,,,,,,
27,658856,6844763747733287,5,CA,5,CA,535304,,40187,CPC PIN CLE LEM FRH 12-28 FO,10041294401873,110.0,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,7,20210902,6844763747733287,4129440187,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,5,110.0,LB,120.0,LB,3.4,CF,,,10.94,IN,11.88,IN,9.06,IN,12,28.0,OZ,120.0,LB,0,3.4,CF,N,,,,,,,,,,4321137.0,8.0,,,,,,,,,,,,,,,,
28,658856,6844763747736042,1,CA,1,CA,527759,,701243,LIV FHE EDR EXG 4 PK 12-7.72 FO,10719410701243,7.5,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,52,20210902,6844763747736042,71941070124,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,3,14.66,LB,15.35,LB,0.79,CF,,,4.13,IN,17.75,IN,6.25,IN,12,7.72,FO,8.19,LB,0,0.26,CF,N,,,,,,,,,,4321137.0,53.0,,,,,,,,,,,,,,,,
29,658856,6844763747736042,1,CA,1,CA,621643,,10316,PGH TBRS ADT LHN MED 12-6-1 CNT,10300410103160,4.21,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,55,20210902,6844763747736042,30041010316,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,3,14.66,LB,15.35,LB,0.79,CF,,,9.44,IN,10.98,IN,6.61,IN,72,1.0,CNT,4.21,LB,0,0.39,CF,N,,,,,,,,,,4321137.0,57.0,,,,,,,,,,,,,,,,
30,658856,6844763747736042,1,CA,1,CA,440049,,73049,PGH TTHP-CREST-TUBE RG BXD 36-.85 O,37000730491,2.95,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,123,20210902,6844763747736042,3700073049,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,3,14.66,LB,15.35,LB,0.79,CF,,,4.72,IN,11.65,IN,4.64,IN,36,0.85,OZ,2.95,LB,0,0.14,CF,N,,,,,,,,,,4321137.0,127.0,,,,,,,,,,,,,,,,
31,658856,6844763747743019,1,CA,1,CA,636974,,05179,BLU BDM ALMDS S'H 1.5OZ 12-1.5 OZ,10041570051792,13.5,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,13,20210902,6844763747743019,4157005179,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,4,88.34,LB,102.66,LB,4.72,CF,,,12.0,IN,17.5,IN,12.81,IN,144,1.5,OZ,17.57,LB,0,1.55,CF,N,,,,,,,,,,4321137.0,14.0,,,,,,,,,,,,,,,,
32,658856,6844763747743019,1,CA,1,CA,490055,,17281,PGH CREST TBE PLS SCOPE 2-12-2.7 OZ,10037000172816,5.09,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,28,20210902,6844763747743019,3700017281,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,4,88.34,LB,102.66,LB,4.72,CF,,,7.0,IN,10.15,IN,5.47,IN,24,2.7,OZ,5.09,LB,0,0.22,CF,N,,,,,,,,,,4321137.0,29.0,,,,,,,,,,,,,,,,
33,658856,6844763747743019,1,CA,1,CA,485243,,8053,ALC SPU CNY- STR SWB 12-24-2 OZ,10041364080533,36.0,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,48,20210902,6844763747743019,4136408053,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,4,88.34,LB,102.66,LB,4.72,CF,,,12.4,IN,18.7,IN,14.1,IN,288,2.0,OZ,44.0,LB,0,1.89,CF,N,,,,,,,,,,4321137.0,49.0,,,,,,,,,,,,,,,,
34,658856,6844763747743019,1,CA,1,CA,616825,,758124,LIV FHE EDR PCHM XST 12PK 18-12-1.9,10719410758124,33.75,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,57,20210902,6844763747743019,71941075812,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,4,88.34,LB,102.66,LB,4.72,CF,,,7.5,IN,17.75,IN,13.88,IN,216,1.93,FO,36.0,LB,0,1.06,CF,N,,,,,,,,,,4321137.0,59.0,,,,,,,,,,,,,,,,
35,658856,6844763747772514,2,CA,2,CA,482038,,12783,PGC GAIN LNDTG LQ 2X OG 16 6-25 FO,10037000127830,24.26,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,6,20210902,6844763747772514,3700012783,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,14,183.02,LB,183.02,LB,7.76,CF,,,8.7,IN,15.94,IN,7.75,IN,6,25.0,FO,24.26,LB,0,1.24,CF,N,,,,,,,,,,4321137.0,6.0,,,,,,,,,,,,,,,,
36,658856,6844763747772514,1,CA,1,CA,492105,,20930,PGC DOWNY APRIL FRESH ULT 6-19 FO,37000209300,8.83,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,17,20210902,6844763747772514,3700020930,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,14,183.02,LB,183.02,LB,7.76,CF,,,9.5,IN,7.87,IN,7.68,IN,6,19.0,FO,8.83,LB,0,0.33,CF,N,,,,,,,,,,4321137.0,18.0,,,,,,,,,,,,,,,,
37,658856,6844763747772514,3,CA,3,CA,482046,,13875,PGC TDE LNDTG LQ 2X OG 16 6-25 FO,10037000138751,36.39,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,18,20210902,6844763747772514,3700013875,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,14,183.02,LB,183.02,LB,7.76,CF,,,8.7,IN,15.94,IN,7.75,IN,6,25.0,FO,36.39,LB,0,1.86,CF,N,,,,,,,,,,4321137.0,19.0,,,,,,,,,,,,,,,,
38,658856,6844763747772514,2,CA,2,CA,546781,,00471,PGC TDE LQ 2X OG 6 LD 12-10 FO,10037000004711,20.46,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,21,20210902,6844763747772514,3700000471,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,14,183.02,LB,183.02,LB,7.76,CF,,,7.67,IN,12.2,IN,7.59,IN,12,10.0,FO,20.46,LB,0,0.82,CF,N,,,,,,,,,,4321137.0,22.0,,,,,,,,,,,,,,,,
39,658856,6844763747772514,4,CA,4,CA,695999,,41134,PGC DSWL ULT OG 18-7 FO,37000411345,44.88,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,104,20210902,6844763747772514,3700041134,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,14,183.02,LB,183.02,LB,7.76,CF,,,7.32,IN,11.69,IN,9.37,IN,18,7.0,FO,44.88,LB,0,1.85,CF,N,,,,,,,,,,4321137.0,107.0,,,,,,,,,,,,,,,,
40,658856,6844763747772514,2,CA,2,CA,399408,,00614,JOY HVQ LEM DISH LQ ULT 25-12.6 FO,10037000006142,48.2,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,133,20210902,6844763747772514,3700000614,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,14,183.02,LB,183.02,LB,7.76,CF,,,8.18,IN,15.63,IN,11.26,IN,25,12.6,FO,48.2,LB,0,1.66,CF,N,,,,,,,,,,4321137.0,137.0,,,,,,,,,,,,,,,,
41,658856,6844763747779025,1,CA,1,CA,546410,,01435,PGH VKS DYQ LQ 12-8 FO,10323900014357,7.99,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,26,20210902,6844763747779025,32390001435,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,21,96.62,LB,102.64,LB,6.26,CF,,,6.77,IN,8.26,IN,7.24,IN,12,8.0,FO,7.99,LB,0,0.23,CF,N,,,,,,,,,,4321137.0,27.0,,,,,,,,,,,,,,,,
42,658856,6844763747779025,1,CA,1,CA,507265,,500181,LIV FHE EDR BRY 18-12-1.93 FO,10719410500181,33.75,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,60,20210902,6844763747779025,71941050018,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,21,96.62,LB,102.64,LB,6.26,CF,,,7.5,IN,17.75,IN,13.88,IN,216,1.93,FO,36.0,LB,0,1.06,CF,N,,,,,,,,,,4321137.0,62.0,,,,,,,,,,,,,,,,
43,658856,6844763747779025,3,CA,3,CA,674948,,1601201340,CDR SNFSD TCO FLAVRD 12-5.35 OZ,10816012012736,12.03,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,90,20210902,6844763747779025,81601201273,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,21,96.62,LB,102.64,LB,6.26,CF,,,8.06,IN,12.0,IN,7.62,IN,12,5.35,OZ,13.8,LB,0,1.28,CF,N,,,,,,,,,,4321137.0,93.0,,,,,,,,,,,,,,,,
44,658856,6844763747779025,1,CA,1,CA,433115,,34966,PGH ALWY-ULT RG THN W/WG 12-10 CNT,10037000349669,1.78,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,108,20210902,6844763747779025,3700034966,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,21,96.62,LB,102.64,LB,6.26,CF,,,6.61,IN,12.44,IN,7.87,IN,12,10.0,CNT,1.78,LB,0,0.37,CF,N,,,,,,,,,,4321137.0,111.0,,,,,,,,,,,,,,,,
45,658856,6844763747779025,4,CA,4,CA,631145,,2012567,APY GHPP HAU 2 OZ 6-2 OZ,10891760002567,3.0,LB,N,20220221,31GSM,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,118,20210902,6844763747779025,89176000256,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,21,96.62,LB,102.64,LB,6.26,CF,,,8.5,IN,14.38,IN,6.5,IN,6,2.0,OZ,5.0,LB,0,1.83,CF,N,,,,,,,,,,4321137.0,122.0,,,,,,,,,,,,,,,,
46,658856,6844763747779025,6,CA,6,CA,399882,,10000,PGH PEPTO ORIGINAL LIQUID 12-4 FO,301490100004,26.22,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,120,20210902,6844763747779025,30149010000,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,21,96.62,LB,102.64,LB,6.26,CF,,,5.25,IN,7.75,IN,5.9,IN,12,4.0,FO,26.22,LB,0,0.83,CF,N,,,,,,,,,,4321137.0,124.0,,,,,,,,,,,,,,,,
47,658856,6844763747779025,5,CA,5,CA,473413,,12442,PGH SECRT ATP DEO PWD FRH 2-6-1.7 O,10037000124426,11.85,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,121,20210902,6844763747779025,3700012442,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,21,96.62,LB,102.64,LB,6.26,CF,,,5.19,IN,8.75,IN,5.06,IN,12,1.7,OZ,11.85,LB,0,0.66,CF,N,,,,,,,,,,4321137.0,125.0,,,,,,,,,,,,,,,,
48,658856,6844763747788591,1,CA,1,CA,501355,,22127,URD TIP CTNSW PURS PK 36-30 CNT,10305210221274,1.0,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,9,20210902,6844763747788591,30521022127,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,3.54,IN,14.48,IN,7.48,IN,36,30.0,CNT,2.6,LB,0,0.24,CF,N,,,,,,,,,,4321137.0,10.0,,,,,,,,,,,,,,,,
49,658856,6844763747788591,3,CA,3,CA,507267,,718128,LIV FHE EDR EXG BRY 18-12-1.93 FO,10719410718128,101.25,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,10,20210902,6844763747788591,71941071812,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,7.5,IN,17.75,IN,13.88,IN,216,1.93,FO,108.0,LB,0,3.2,CF,N,,,,,,,,,,4321137.0,11.0,,,,,,,,,,,,,,,,
50,658856,6844763747788591,3,CA,3,CA,541751,,728127,LIV FHE EDR EXG GPE 1.93OZ 18-12-1.,10719410728127,101.25,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,20,20210902,6844763747788591,71941072812,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,7.75,IN,18.0,IN,13.75,IN,216,1.93,FO,108.0,LB,0,3.33,CF,N,,,,,,,,,,4321137.0,21.0,,,,,,,,,,,,,,,,
51,658856,6844763747788591,1,CA,1,CA,546783,,52401,PGC DOWNY LQ APFR 12 LD 12-10 FO,10037000524011,9.57,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,22,20210902,6844763747788591,3700052401,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,7.67,IN,12.2,IN,7.59,IN,12,10.0,FO,9.57,LB,0,0.41,CF,N,,,,,,,,,,4321137.0,23.0,,,,,,,,,,,,,,,,
52,658856,6844763747788591,2,CA,2,CA,433112,,34968,PGH ALWY-LNG SUP MAXI W/WG 12-8 CNT,10037000349683,5.84,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,27,20210902,6844763747788591,3700034968,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,8.54,IN,16.37,IN,7.36,IN,12,8.0,CNT,5.84,LB,0,1.19,CF,N,,,,,,,,,,4321137.0,28.0,,,,,,,,,,,,,,,,
53,658856,6844763747788591,1,CA,1,CA,636720,,71126,PGH TMPN PRL REG 4-12-8 CNT,73010711266,7.62,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,33,20210902,6844763747788591,7301071126,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,7.63,IN,19.76,IN,12.2,IN,48,8.0,CNT,7.62,LB,0,1.06,CF,N,,,,,,,,,,4321137.0,34.0,,,,,,,,,,,,,,,,
54,658856,6844763747788591,1,CA,1,CA,578714,,738126,LIV FHE EDR EXG SAPL 18-12-1.93 FO,10719410738126,33.75,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,44,20210902,6844763747788591,71941073812,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,7.5,IN,17.75,IN,13.88,IN,216,1.93,FO,36.0,LB,0,1.06,CF,N,,,,,,,,,,4321137.0,45.0,,,,,,,,,,,,,,,,
55,658856,6844763747788591,1,CA,1,CA,485241,,8051,ALC SPU CNY- STR BLRAS 12-24-2 OZ,10041364080519,36.0,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,49,20210902,6844763747788591,4136408051,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,12.75,IN,18.9,IN,14.4,IN,288,2.0,OZ,44.0,LB,0,2.0,CF,N,,,,,,,,,,4321137.0,50.0,,,,,,,,,,,,,,,,
56,658856,6844763747788591,2,CA,2,CA,605670,,748125,LIV FHE STWM EXG 18-12-1.93 FO,10719410748125,67.5,LB,N,0,,104698,147582,1,1797935,20210909,822,20210909,822,20210909,MODERN DISTRIBUTORS  INC.,385 VALLEY OAK DRIVE,SOMERSET,KY,425030999,ALICIAVERMILLION,8003663687,7278307,54,20210902,6844763747788591,71941074812,0,,0.0,,0.0,,0.0,,40,,DELIVERED,187,1811.68,LB,2146.14,LB,132.81,CF,17,0,0,0.0,,23,424.76,LB,454.61,LB,23.82,CF,,,7.5,IN,17.75,IN,13.88,IN,216,1.93,FO,72.0,LB,0,2.13,CF,N,,,,,,,,,,4321137.0,56.0,,,,,,,,,,,,,,,,
